player_id,game_month,attempts,made_shots,actual_fg_pct,expected_fg_pct,actual_points,expected_points,points_above_expected,points_above_expected_per_100_shots,avg_expected_shot_value,avg_shot_value
202710,2025-03,105,45,0.42857142857142855,0.482760435311528,97.0,111.63850603597531,-14.638506035975315,-13.941434319976489,1.0632238670092886,2.276190476190476
202710,2025-04,80,46,0.575,0.49040423581482423,99.0,83.40754717561185,15.592452824388145,19.490566030485184,1.0425943396951483,2.175
203076,2025-03,61,23,0.3770491803278688,0.4844404212916419,47.0,63.334501908461476,-16.334501908461476,-26.777871981084388,1.0382705230895324,2.19672131147541
203076,2025-04,73,37,0.5068493150684932,0.5120812504556665,78.0,80.77109951666037,-2.771099516660371,-3.796026735151193,1.1064534180364434,2.219178082191781
203078,2025-03,15,7,0.4666666666666667,0.42504943383333743,18.0,16.199975517532877,1.8000244824671232,12.000163216447488,1.0799983678355252,2.6
203078,2025-04,64,27,0.421875,0.429902312332985,64.0,66.17204626897502,-2.172046268975029,-3.3938222952734827,1.0339382229527347,2.484375
203081,2025-03,42,16,0.38095238095238093,0.41510925265372944,42.0,43.74607240487426,-1.7460724048742615,-4.157315249700623,1.0415731524970062,2.5952380952380953
203084,2025-03,85,38,0.4470588235294118,0.46210317759746256,94.0,99.41480752152398,-5.414807521523986,-6.370361790028219,1.1695859708414587,2.623529411764706
203084,2025-04,84,49,0.5833333333333334,0.4398672110413299,125.0,92.17877148958438,32.82122851041562,39.07289108382812,1.097366327256957,2.5952380952380953
203109,2025-03,2,0,0.0,0.3629012136604852,0.0,2.1774072819629113,-2.1774072819629113,-108.87036409814557,1.0887036409814557,3.0
203109,2025-04,3,1,0.3333333333333333,0.34267667421067866,3.0,2.3693380927991603,0.6306619072008394,21.02206357336131,0.7897793642663867,2.3333333333333335
203110,2025-03,79,35,0.4430379746835443,0.4403979939501294,83.0,86.73833310644848,-3.738333106448484,-4.732067223352511,1.0979535836259302,2.5822784810126582
203110,2025-04,60,23,0.38333333333333336,0.42851336127480816,57.0,62.561365153467285,-5.561365153467285,-9.268941922445476,1.0426894192244547,2.5166666666666666
203114,2025-03,40,14,0.35,0.3932491674475668,34.0,37.15970255831736,-3.15970255831736,-7.8992563957934,0.9289925639579341,2.4
203458,2025-03,9,5,0.5555555555555556,0.5245455018874137,11.0,10.086399298598387,0.9136007014016122,10.151118904462358,1.1207110331775985,2.2222222222222223
203458,2025-04,4,2,0.5,0.406622638340437,4.0,3.5778501321593166,0.4221498678406834,10.553746696017086,0.8944625330398291,2.25
203468,2025-03,108,43,0.39814814814814814,0.4098961405352947,101.0,106.83953001776284,-5.839530017762843,-5.406972238669299,0.9892549075718782,2.4722222222222223
203471,2025-03,75,26,0.3466666666666667,0.44499942786297436,60.0,77.10932690672063,-17.109326906720632,-22.81243587562751,1.028124358756275,2.3866666666666667
203471,2025-04,62,23,0.3709677419354839,0.45391450571808095,53.0,64.72214030659669,-11.722140306596687,-18.906677913865625,1.0439054888160755,2.370967741935484
203482,2025-03,61,34,0.5573770491803278,0.5112200399627707,73.0,66.24538771866231,6.754612281337682,11.073134887438822,1.0859899626010217,2.19672131147541
203482,2025-04,20,9,0.45,0.4995718955683593,20.0,21.430721938858916,-1.430721938858915,-7.153609694294574,1.0715360969429457,2.2
203484,2025-03,61,29,0.47540983606557374,0.42576715681397725,76.0,66.2121924576145,9.787807542385497,16.045586135058194,1.0854457779936804,2.639344262295082
203484,2025-04,28,17,0.6071428571428571,0.3869436005885995,45.0,29.037775207357868,15.96222479264213,57.00794568800761,1.037063400262781,2.75
203486,2025-03,8,4,0.5,0.60146167217518,8.0,9.62338675480288,-1.62338675480288,-20.292334435036,1.20292334435036,2.0
203486,2025-04,8,6,0.75,0.5361772455134323,12.0,8.888872405530327,3.111127594469673,38.88909493087091,1.1111090506912908,2.125
203497,2025-03,60,40,0.6666666666666666,0.7062517606394658,80.0,84.7502112767359,-4.7502112767358975,-7.91701879455983,1.4125035212789316,2.0
203497,2025-04,74,55,0.7432432432432432,0.7162493254962714,110.0,106.00490017344816,3.9950998265518427,5.398783549394382,1.4324986509925428,2.0
203500,2025-03,24,16,0.6666666666666666,0.6228605886986561,32.0,29.95287347336371,2.047126526636292,8.52969386098455,1.2480363947234878,2.0416666666666665
203500,2025-04,13,7,0.5384615384615384,0.6154751117658047,14.0,16.00235290591092,-2.0023529059109233,-15.402714660853256,1.2309502235316094,2.0
203501,2025-03,67,29,0.43283582089552236,0.4515416892379416,75.0,75.54592537889246,-0.545925378892459,-0.8148139983469537,1.1275511250580965,2.5970149253731343
