player_id,attempts,made_shots,actual_fg_pct,expected_fg_pct,actual_points,expected_points,points_above_expected,points_above_expected_per_100_shots,avg_expected_shot_value,avg_shot_value
2544,197,96,0.4873096446700508,0.5077078890891649,209.0,219.15892628123527,-10.158926281235267,-5.156815371185415,1.1124818592956105,2.263959390862944
101108,129,59,0.4573643410852713,0.3992786191595916,146.0,129.09327961548652,16.906720384513463,13.105984794196482,1.0007230977944692,2.558139534883721
200768,6,2,0.3333333333333333,0.31027450969131737,5.0,5.188076729773885,-0.188076729773885,-3.1346121628980836,0.8646794549623141,2.8333333333333335
200782,7,3,0.42857142857142855,0.31797664188642977,9.0,6.297512583623778,2.7024874163762225,38.60696309108889,0.8996446548033968,2.857142857142857
201142,150,77,0.5133333333333333,0.4441202117310661,182.0,153.4714848312795,28.528515168720507,19.019010112480338,1.0231432322085299,2.3466666666666667
201143,86,38,0.4418604651162791,0.42288794324075263,96.0,93.59863428868582,2.40136571131418,2.792285710830442,1.0883562126591373,2.6511627906976742
201144,85,37,0.43529411764705883,0.42239008862745886,97.0,91.53987741370577,5.460122586294233,6.423673630934392,1.0769397342788913,2.623529411764706
201145,28,14,0.5,0.4026935576574427,37.0,30.09252567633032,6.907474323669678,24.669551155963138,1.07473305986894,2.75
201566,208,83,0.39903846153846156,0.4624181045475847,187.0,219.74060797582146,-32.74060797582146,-15.740676911452626,1.056445230652988,2.355769230769231
201572,162,93,0.5740740740740741,0.486218258991716,209.0,179.67064355046574,29.329356449534263,18.10454101823103,1.1090780466078132,2.3703703703703702
201587,41,24,0.5853658536585366,0.3885551472230033,69.0,44.62585496412662,24.374145035873383,59.44913423383752,1.0884354869299175,2.8780487804878048
201599,34,22,0.6470588235294118,0.6509763927259328,44.0,44.26639470536343,-0.266394705363433,-0.7835138393042148,1.3019527854518655,2.0
201935,255,123,0.4823529411764706,0.4465856280887821,294.0,271.70928128913516,22.290718710864816,8.741458317986202,1.065526593290726,2.466666666666667
201939,250,112,0.448,0.40810170729664486,284.0,258.83254907746294,25.167450922537032,10.066980369014814,1.0353301963098518,2.616
201942,323,147,0.4551083591331269,0.4342848002210376,315.0,306.51144371506257,8.488556284937443,2.62803600152862,0.9489518381271287,2.2321981424148607
201950,121,56,0.4628099173553719,0.4533000572525515,135.0,129.93602076974784,5.06397923025215,4.185106801861281,1.07385141132023,2.446280991735537
201959,25,13,0.52,0.5868734172735769,26.0,29.343670863678845,-3.3436708636788444,-13.374683454715377,1.1737468345471538,2.0
201988,11,7,0.6363636363636364,0.34583630447411623,20.0,10.57269476935163,9.427305230648372,85.70277482407612,0.9611540699410572,2.8181818181818183
202066,35,12,0.34285714285714286,0.4669705160544593,27.0,38.61768192978111,-11.617681929781103,-33.19337694223172,1.1033623408508888,2.4857142857142858
202684,18,8,0.4444444444444444,0.5377606421045774,16.0,19.359383115764786,-3.3593831157647855,-18.663239532026587,1.0755212842091548,2.0
202685,100,56,0.56,0.5042775212222224,112.0,102.5122410716242,9.487758928375793,9.487758928375793,1.025122410716242,2.05
202687,62,31,0.5,0.5307900724272714,62.0,65.81796898098165,-3.8179689809816497,-6.158014485454274,1.0615801448545428,2.0
202691,144,55,0.3819444444444444,0.42650341908154826,140.0,156.59200092179069,-16.592000921790678,-11.522222862354639,1.0874444508457686,2.611111111111111
202692,94,43,0.4574468085106383,0.3947759014152692,120.0,103.52591881807214,16.474081181927854,17.525618278646654,1.1013395618943844,2.8297872340425534
202693,34,12,0.35294117647058826,0.4264608831220368,27.0,34.08661345126933,-7.08661345126933,-20.842980739027443,1.002547454449098,2.411764705882353
202695,259,142,0.5482625482625483,0.48497432776640687,319.0,277.9667027607051,41.0332972392949,15.842971907063669,1.0732305125895951,2.2741312741312742
202696,204,105,0.5147058823529411,0.4779810005819696,239.0,217.7969026231742,21.203097376825816,10.393675184718537,1.067631875603795,2.303921568627451
202699,95,48,0.5052631578947369,0.486172096375435,108.0,104.23541339458161,3.7645866054183847,3.9627227425456684,1.097214877837701,2.336842105263158
202709,82,36,0.43902439024390244,0.4074692003402458,93.0,86.63906123593028,6.360938764069723,7.75724239520698,1.0565739175113449,2.6707317073170733
202710,185,91,0.4918918918918919,0.48606586255619666,196.0,195.04605321158718,0.953946788412831,0.5156469126555844,1.0543029903329038,2.2324324324324323
203076,134,60,0.44776119402985076,0.4994984849407001,125.0,144.10560142512185,-19.105601425121847,-14.25791151128496,1.075414936008372,2.208955223880597
203078,79,34,0.43037974683544306,0.42898087970646964,82.0,82.3720217865079,-0.37202178650790585,-0.47091365380747574,1.0426838200823785,2.5063291139240507
203081,42,16,0.38095238095238093,0.41510925265372944,42.0,43.74607240487426,-1.7460724048742615,-4.157315249700623,1.0415731524970062,2.5952380952380953
203084,169,87,0.514792899408284,0.45105098120269843,219.0,191.59357901110837,27.406420988891632,16.216817153190316,1.1336898166337774,2.6094674556213016
203109,5,1,0.2,0.3507664899906013,3.0,4.546745374762072,-1.546745374762072,-30.934907495241443,0.9093490749524143,2.6
203110,139,58,0.4172661870503597,0.4352679366802066,140.0,149.29969825991577,-9.29969825991577,-6.690430402817101,1.0740985486324877,2.553956834532374
203114,40,14,0.35,0.3932491674475668,34.0,37.15970255831736,-3.15970255831736,-7.8992563957934,0.9289925639579341,2.4
203458,13,7,0.5384615384615384,0.48826154387295934,15.0,13.664249430757703,1.3357505692422955,10.275004378786887,1.051096110058285,2.230769230769231
203468,108,43,0.39814814814814814,0.4098961405352947,101.0,106.83953001776284,-5.839530017762843,-5.406972238669299,0.9892549075718782,2.4722222222222223
203471,137,49,0.35766423357664234,0.4490339886441174,113.0,141.83146721331732,-28.831467213317318,-21.044866579063736,1.0352661840388127,2.3795620437956204
203482,81,43,0.5308641975308642,0.5083439549271135,93.0,87.67610965752124,5.323890342478768,6.572704126516997,1.0824211068829783,2.197530864197531
203484,89,46,0.5168539325842697,0.41355300429363373,121.0,95.24996766497237,25.750032335027626,28.932620601154635,1.0702243557862063,2.6741573033707864
203486,16,10,0.625,0.5688194588443061,20.0,18.51225916033321,1.4877408396667926,9.298380247917454,1.1570161975208255,2.0625
203497,134,95,0.7089552238805971,0.7117728039185972,190.0,190.75511145018405,-0.7551114501840546,-0.5635160076000407,1.4235456078371944,2.0
203500,37,23,0.6216216216216216,0.6202656913979245,46.0,45.955226379274634,0.044773620725368835,0.1210097857442401,1.242033145385801,2.027027027027027
203501,141,60,0.425531914893617,0.4314536210002914,157.0,155.98269684522108,1.0173031547789044,0.7214915991339748,1.1062602613136248,2.652482269503546
203507,251,149,0.5936254980079682,0.5839040263828961,304.0,299.6524189552858,4.3475810447142065,1.7321040018781697,1.193834338467274,2.0756972111553784
203552,87,45,0.5172413793103449,0.3959782042304138,110.0,83.32699316517899,26.673006834821003,30.658628545771265,0.9577815306342413,2.471264367816092
203897,264,134,0.5075757575757576,0.4535975694002065,326.0,284.3457374245736,41.654262575426394,15.778129763419088,1.0770671872142938,2.462121212121212
203901,55,14,0.2545454545454545,0.43781524295830554,29.0,49.853152304183055,-20.85315230418305,-37.91482237124191,0.9064209509851464,2.090909090909091
203903,41,18,0.43902439024390244,0.393085213052381,42.0,38.90508296793993,3.094917032060067,7.548578126975773,0.9489044626326812,2.4634146341463414
203914,36,16,0.4444444444444444,0.38451084163984,44.0,36.32679550264171,7.673204497358293,21.31445693710637,1.0090776528511585,2.7222222222222223
203915,154,68,0.44155844155844154,0.453814189224478,157.0,163.27072078272784,-6.270720782727838,-4.071896612160933,1.0601994856021288,2.4155844155844157
203926,27,12,0.4444444444444444,0.36206050157991426,35.0,27.87232103063158,7.127678969368422,26.39881099766082,1.0323081863196881,2.888888888888889
203932,152,86,0.5657894736842105,0.4974342626111035,195.0,172.08217985676959,22.91782014323041,15.077513252125271,1.1321196043208526,2.361842105263158
203935,36,14,0.3888888888888889,0.39125029124754807,35.0,34.26840899789734,0.731591002102661,2.0321972280629472,0.9519002499415927,2.5
203937,93,49,0.5268817204301075,0.4917553904959916,102.0,95.91920322315474,6.0807967768452675,6.538491157898137,1.0313892819694057,2.139784946236559
203939,17,9,0.5294117647058824,0.6382112082403864,19.0,22.75729809906294,-3.7572980990629397,-22.101753523899646,1.338664594062526,2.176470588235294
203944,190,100,0.5263157894736842,0.4982226172319703,228.0,213.64034454764837,14.359655452351621,7.557713395974537,1.1244228660402547,2.3473684210526318
203952,114,57,0.5,0.4608752148566048,133.0,122.0694195149482,10.930580485051804,9.588228495659477,1.070784381710072,2.3947368421052633
203957,12,5,0.4166666666666667,0.4044639728670994,12.0,11.466433006942573,0.5335669930574267,4.446391608811889,0.955536083911881,2.5
203967,2,2,1.0,0.4727342273864297,4.0,1.8909369095457187,2.1090630904542813,105.45315452271407,0.9454684547728593,2.0
203992,119,61,0.5126050420168067,0.41672159071640663,154.0,120.47158214455668,33.52841785544332,28.17514105499439,1.0123662365088797,2.504201680672269
203994,132,68,0.5151515151515151,0.4820884739583979,147.0,136.13576827109128,10.864231728908717,8.230478582506603,1.0313315778112975,2.2045454545454546
203999,209,120,0.5741626794258373,0.49877849775671884,262.0,229.07017985796196,32.92982014203803,15.755894804802887,1.0960295686983825,2.287081339712919
204001,139,71,0.5107913669064749,0.45237665743200517,168.0,146.93482938958343,21.06517061041656,15.154799000299683,1.0570851035221829,2.4244604316546763
204060,3,0,0.0,0.36835347596463297,0.0,2.8694090346842676,-2.8694090346842676,-95.64696782280892,0.9564696782280891,2.6666666666666665
204456,129,65,0.5038759689922481,0.491692513382345,132.0,129.19606361842511,2.8039363815748874,2.1735940942440988,1.0015198730110475,2.054263565891473
1626145,130,61,0.46923076923076923,0.40197003594064307,157.0,135.5592859320066,21.440714067993408,16.492856975379546,1.0427637379385122,2.646153846153846
1626153,46,21,0.45652173913043476,0.4991258652001828,49.0,53.82837119870933,-4.828371198709331,-10.496459127628981,1.1701819825806374,2.4782608695652173
1626156,79,25,0.31645569620253167,0.38877103090678605,64.0,79.42000401117072,-15.420004011170722,-19.518992419203446,1.0053165064705154,2.6455696202531644
1626157,252,134,0.5317460317460317,0.5370409037771549,291.0,290.77606876075083,0.2239312392491426,0.08886160287664388,1.1538732887331382,2.2222222222222223
1626158,20,11,0.55,0.6019290289226662,22.0,24.077161156906648,-2.0771611569066475,-10.385805784533238,1.2038580578453324,2.0
1626164,293,139,0.47440273037542663,0.46217277546764823,302.0,304.7575839730533,-2.7575839730532743,-0.9411549396086261,1.0401282729455743,2.310580204778157
1626166,95,34,0.35789473684210527,0.4106706093440169,85.0,95.12389155851118,-10.123891558511183,-10.656727956327561,1.0013041216685388,2.5157894736842104
1626167,158,80,0.5063291139240507,0.4538027086129275,193.0,174.28721993395763,18.712780066042384,11.843531687368598,1.1030836704680862,2.5316455696202533
1626168,98,46,0.46938775510204084,0.43476163805810164,112.0,106.18079310185857,5.819206898141438,5.937966222593304,1.08347748063121,2.5918367346938775
1626171,38,19,0.5,0.4451100906184336,43.0,38.712829141594,4.287170858405999,11.28202857475263,1.0187586616208948,2.3421052631578947
1626172,37,21,0.5675675675675675,0.558951163708909,44.0,42.020614639331,1.9793853606689997,5.349690163970269,1.1356922875494866,2.054054054054054
1626179,39,9,0.23076923076923078,0.40597119334463316,22.0,39.69767850939473,-17.697678509394727,-45.37866284460186,1.0178891925485827,2.58974358974359
1626181,176,77,0.4375,0.45075788225650376,182.0,185.5226028482873,-3.522602848287302,-2.0014788910723307,1.0541056980016323,2.409090909090909
1626192,61,33,0.5409836065573771,0.5507236854394412,72.0,73.40086176050963,-1.4008617605096243,-2.2964946893600398,1.2032928157460594,2.3114754098360657
1626220,108,42,0.3888888888888889,0.38080226723612726,118.0,115.9175766897751,2.082423310224889,1.928169731689712,1.0733108952756953,2.8518518518518516
1627732,29,9,0.3103448275862069,0.5245392866878984,18.0,30.42327862789811,-12.42327862789811,-42.83889182033831,1.0490785733757968,2.0
